dataset_id,dataset_metadata_link,labels
59564,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59564&format=XML,xxx
59565,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59565&format=XML,xxx
59569,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59569&format=XML,xxx
59570,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59570&format=XML,xxx
59571,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59571&format=XML,xxx
59572,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59572&format=XML,xxx
59573,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59573&format=XML,xxx
59574,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59574&format=XML,xxx
59575,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59575&format=XML,xxx
59576,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59576&format=XML,xxx
59577,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59577&format=XML,xxx
59578,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59578&format=XML,xxx
59579,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59579&format=XML,xxx
59582,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59582&format=XML,xxx
59583,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59583&format=XML,xxx
59584,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59584&format=XML,xxx
59585,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59585&format=XML,xxx
59586,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59586&format=XML,xxx
59587,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59587&format=XML,xxx
59588,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59588&format=XML,xxx
59589,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59589&format=XML,xxx
59590,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59590&format=XML,xxx
59591,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59591&format=XML,xxx
59592,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59592&format=XML,xxx
59593,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59593&format=XML,xxx
59595,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59595&format=XML,xxx
59596,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59596&format=XML,xxx
59597,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59597&format=XML,xxx
59598,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59598&format=XML,xxx
59599,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59599&format=XML,xxx
59600,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59600&format=XML,xxx
59601,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59601&format=XML,xxx
59602,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59602&format=XML,xxx
59603,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59603&format=XML,xxx
59604,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59604&format=XML,xxx
59605,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59605&format=XML,xxx
59607,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59607&format=XML,xxx
59608,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59608&format=XML,xxx
59610,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59610&format=XML,xxx
59612,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59612&format=XML,xxx
59613,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59613&format=XML,xxx
59614,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59614&format=XML,xxx
59616,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59616&format=XML,xxx
59617,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59617&format=XML,xxx
59618,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59618&format=XML,xxx
59619,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59619&format=XML,xxx
59620,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59620&format=XML,xxx
59622,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59622&format=XML,xxx
59624,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59624&format=XML,xxx
59625,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59625&format=XML,xxx
59626,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59626&format=XML,xxx
59627,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59627&format=XML,xxx
59630,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59630&format=XML,xxx
59631,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59631&format=XML,xxx
59632,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59632&format=XML,xxx
59633,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59633&format=XML,xxx
59634,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59634&format=XML,xxx
59635,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59635&format=XML,xxx
59636,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59636&format=XML,xxx
59637,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59637&format=XML,xxx
59639,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59639&format=XML,xxx
59640,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59640&format=XML,xxx
59641,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59641&format=XML,xxx
59642,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59642&format=XML,xxx
59643,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59643&format=XML,xxx
59647,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59647&format=XML,xxx
59648,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59648&format=XML,xxx
59649,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59649&format=XML,xxx
59650,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59650&format=XML,xxx
59651,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59651&format=XML,xxx
59652,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59652&format=XML,xxx
59653,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59653&format=XML,xxx
59654,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59654&format=XML,xxx
59656,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59656&format=XML,xxx
59657,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59657&format=XML,xxx
59658,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59658&format=XML,xxx
59659,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59659&format=XML,xxx
59660,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59660&format=XML,xxx
59661,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59661&format=XML,xxx
59662,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59662&format=XML,xxx
59663,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59663&format=XML,xxx
59664,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59664&format=XML,xxx
59665,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59665&format=XML,xxx
59666,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59666&format=XML,xxx
59667,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59667&format=XML,xxx
59668,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59668&format=XML,xxx
59669,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59669&format=XML,xxx
59671,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59671&format=XML,xxx
59672,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59672&format=XML,xxx
59680,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59680&format=XML,xxx
59681,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59681&format=XML,xxx
59683,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59683&format=XML,xxx
59684,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59684&format=XML,xxx
59685,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59685&format=XML,xxx
59687,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59687&format=XML,xxx
59688,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59688&format=XML,xxx
59689,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59689&format=XML,xxx
59690,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59690&format=XML,xxx
59691,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59691&format=XML,xxx
59692,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59692&format=XML,xxx
59694,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59694&format=XML,xxx
59695,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59695&format=XML,xxx
59696,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59696&format=XML,xxx
59697,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59697&format=XML,xxx
59698,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59698&format=XML,xxx
59699,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59699&format=XML,xxx
59700,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59700&format=XML,xxx
59701,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59701&format=XML,xxx
59702,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59702&format=XML,xxx
59704,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59704&format=XML,xxx
59705,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59705&format=XML,xxx
59706,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59706&format=XML,xxx
59708,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59708&format=XML,xxx
59709,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59709&format=XML,xxx
59710,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59710&format=XML,xxx
59711,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59711&format=XML,xxx
59712,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59712&format=XML,xxx
59713,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59713&format=XML,xxx
59714,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59714&format=XML,xxx
59715,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59715&format=XML,xxx
59716,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59716&format=XML,xxx
59717,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59717&format=XML,xxx
59718,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59718&format=XML,xxx
59721,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59721&format=XML,xxx
59723,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59723&format=XML,xxx
59724,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59724&format=XML,xxx
59725,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59725&format=XML,xxx
59726,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59726&format=XML,xxx
59728,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59728&format=XML,xxx
59729,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59729&format=XML,xxx
59730,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59730&format=XML,xxx
59733,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59733&format=XML,xxx
59734,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59734&format=XML,xxx
59740,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59740&format=XML,brons|rom
59741,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59741&format=XML,rom
59742,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59742&format=XML,rom
59743,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59743&format=XML,xme
59744,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59744&format=XML,rom
59749,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59749&format=XML,xxx
59752,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59752&format=XML,xxx
59755,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59755&format=XML,xxx
59758,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59758&format=XML,xxx
59761,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59761&format=XML,xxx
59763,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59763&format=XML,xxx
59765,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59765&format=XML,xxx
59766,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59766&format=XML,xxx
59767,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59767&format=XML,xxx
59768,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59768&format=XML,xxx
59769,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59769&format=XML,xxx
59770,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59770&format=XML,xxx
59771,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59771&format=XML,xxx
59774,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59774&format=XML,xxx
59775,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59775&format=XML,xxx
59778,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59778&format=XML,xme
59779,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59779&format=XML,nt
59781,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59781&format=XML,brons|ijz|rom|xme
59783,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59783&format=XML,nt
59784,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59784&format=XML,xxx
59785,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59785&format=XML,nt
59786,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59786&format=XML,xme|nt
59787,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59787&format=XML,nt
59788,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59788&format=XML,xxx
59789,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59789&format=XML,xxx
59790,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59790&format=XML,xxx
59792,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59792&format=XML,xxx
59794,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59794&format=XML,xxx
59795,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59795&format=XML,xxx
59796,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59796&format=XML,xxx
59797,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59797&format=XML,xxx
59798,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59798&format=XML,xxx
59799,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59799&format=XML,xxx
59800,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59800&format=XML,xxx
59802,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59802&format=XML,xxx
59806,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59806&format=XML,xxx
59810,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59810&format=XML,xxx
59811,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59811&format=XML,xxx
59812,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59812&format=XML,xxx
59813,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59813&format=XML,xxx
59819,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59819&format=XML,xxx
59820,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59820&format=XML,paleo
59822,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59822&format=XML,xxx
59823,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59823&format=XML,ijz|xme
59824,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59824&format=XML,xxx
59825,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59825&format=XML,paleo|meso|neo|brons
59834,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59834&format=XML,xme
59837,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59837&format=XML,neo
59838,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59838&format=XML,rom|xme|nt
59861,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59861&format=XML,xxx
59862,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59862&format=XML,xxx
59869,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59869&format=XML,meso|ijz|rom|xme|nt
59871,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59871&format=XML,nt
59873,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59873&format=XML,xxx
59874,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59874&format=XML,xxx
59875,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59875&format=XML,xxx
59877,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59877&format=XML,xxx
59878,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59878&format=XML,xxx
59880,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59880&format=XML,xxx
59885,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59885&format=XML,xxx
59886,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59886&format=XML,xxx
59889,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59889&format=XML,xxx
59894,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59894&format=XML,xxx
59896,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59896&format=XML,xxx
59898,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59898&format=XML,xxx
59899,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59899&format=XML,xxx
59903,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59903&format=XML,xxx
59906,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59906&format=XML,xxx
59907,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59907&format=XML,xxx
59908,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59908&format=XML,xxx
59909,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59909&format=XML,xxx
59910,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59910&format=XML,xxx
59911,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59911&format=XML,xxx
59912,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59912&format=XML,xxx
59915,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59915&format=XML,xme
59918,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59918&format=XML,xme
59919,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59919&format=XML,nt
59920,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59920&format=XML,xxx
59922,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59922&format=XML,xxx
59923,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59923&format=XML,xxx
59925,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59925&format=XML,meso|ijz|rom|xme
59927,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59927&format=XML,xxx
59930,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59930&format=XML,xxx
59933,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59933&format=XML,xxx
59935,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59935&format=XML,xxx
59936,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59936&format=XML,xxx
59937,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59937&format=XML,xxx
59938,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59938&format=XML,xxx
59939,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59939&format=XML,xxx
59941,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59941&format=XML,xxx
59943,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59943&format=XML,xxx
59944,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59944&format=XML,xxx
59945,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59945&format=XML,xxx
59947,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59947&format=XML,xxx
59948,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59948&format=XML,xxx
59950,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59950&format=XML,xxx
59951,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59951&format=XML,xxx
59952,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59952&format=XML,xxx
59953,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59953&format=XML,xxx
59954,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59954&format=XML,xxx
59956,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59956&format=XML,xxx
59957,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59957&format=XML,xxx
59991,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59991&format=XML,xxx
59994,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59994&format=XML,xxx
59995,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59995&format=XML,xxx
59996,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59996&format=XML,xxx
59997,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:59997&format=XML,xxx
60018,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:60018&format=XML,xxx
60019,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:60019&format=XML,xxx
60021,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:60021&format=XML,xxx
60022,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:60022&format=XML,xxx
60030,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:60030&format=XML,xxx
60031,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:60031&format=XML,xxx
60032,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:60032&format=XML,xxx
60033,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:60033&format=XML,xxx
60034,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:60034&format=XML,xxx
60035,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:60035&format=XML,xxx
60036,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:60036&format=XML,xxx
60037,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:60037&format=XML,xxx
60038,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:60038&format=XML,xxx
60039,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:60039&format=XML,xxx
60042,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:60042&format=XML,xxx
60043,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:60043&format=XML,ijz|rom|xme
60044,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:60044&format=XML,xxx
60045,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:60045&format=XML,xxx
60046,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:60046&format=XML,xxx
60047,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:60047&format=XML,xxx
60049,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:60049&format=XML,xxx
60050,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:60050&format=XML,xxx
60051,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:60051&format=XML,xxx
60052,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:60052&format=XML,xxx
60055,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:60055&format=XML,xxx
60056,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:60056&format=XML,xxx
60057,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:60057&format=XML,xxx
60058,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:60058&format=XML,xxx
